,p,x,y
568,2.835084252185354e-20,-0.0098,0.0068
569,2.835350307113585e-20,-0.0098,0.0069
570,2.835620249330795e-20,-0.0098,0.007
571,2.835894071475261e-20,-0.0098,0.0071
572,2.83617177748218e-20,-0.0098,0.0072
573,2.836453375054492e-20,-0.0098,0.0073
574,2.8367388568371435e-20,-0.0098,0.0074
575,2.83702823430327e-20,-0.0098,0.0075
576,2.8373214850407996e-20,-0.0098,0.0076
577,2.837618628058111e-20,-0.0098,0.0077
578,2.8379196635397447e-20,-0.0098,0.0078
579,2.838224576610017e-20,-0.0098,0.0079
580,2.838533382519852e-20,-0.0098,0.008
581,2.838846073929004e-20,-0.0098,0.0081
582,2.83916264726469e-20,-0.0098,0.0082
583,2.839483114019878e-20,-0.0098,0.0083
584,2.839807466860559e-20,-0.0098,0.0084
585,2.84013570598654e-20,-0.0098,0.0085
586,2.840467835366084e-20,-0.0098,0.0086
587,2.8408038514373944e-20,-0.0098,0.0087
588,2.841143754406944e-20,-0.0098,0.0088
589,2.841487548249914e-20,-0.0098,0.0089
590,2.841835225644272e-20,-0.0098,0.009
591,2.842186794336197e-20,-0.0098,0.0091
592,2.8425422507744576e-20,-0.0098,0.0092
593,2.8429015914096217e-20,-0.0098,0.0093
594,2.843264827761973e-20,-0.0098,0.0094
595,2.8436319525197404e-20,-0.0098,0.0095
596,2.844002962139716e-20,-0.0098,0.0096
597,2.8443778568477233e-20,-0.0098,0.0097
598,2.844756644406497e-20,-0.0098,0.0098
599,2.845139321279278e-20,-0.0098,0.0099
600,5.198989067638895e-20,-0.0097,-0.01
601,5.198509314613708e-20,-0.0097,-0.0099
602,5.1980343665441897e-20,-0.0097,-0.0098
603,5.19756422369465e-20,-0.0097,-0.0097
604,5.197098900922322e-20,-0.0097,-0.0096
605,5.19663837902474e-20,-0.0097,-0.0095
606,5.1961826777187726e-20,-0.0097,-0.0094
607,5.195731777795796e-20,-0.0097,-0.0093
608,5.195285698967186e-20,-0.0097,-0.0092
609,5.1948444122872427e-20,-0.0097,-0.0091
610,5.1944079471926743e-20,-0.0097,-0.009
611,5.1939762941937665e-20,-0.0097,-0.0089
612,5.193549453528825e-20,-0.0097,-0.0088
613,5.1931274302989123e-20,-0.0097,-0.0087
614,5.1927102101397063e-20,-0.0097,-0.0086
615,5.192297817609218e-20,-0.0097,-0.0085
616,5.19189022374021e-20,-0.0097,-0.0084
617,5.191487453085252e-20,-0.0097,-0.0083
618,5.191089491268327e-20,-0.0097,-0.0082
619,5.190696348239375e-20,-0.0097,-0.0081
620,5.190308019348164e-20,-0.0097,-0.008
621,5.189924504807421e-20,-0.0097,-0.0079
622,5.18954579996113e-20,-0.0097,-0.0078
623,5.189171919614217e-20,-0.0097,-0.0077
624,5.188802849373188e-20,-0.0097,-0.0076
625,5.1884385991715417e-20,-0.0097,-0.0075
626,5.188079169208122e-20,-0.0097,-0.0074
627,5.18772454994679e-20,-0.0097,-0.0073
628,5.187374756179024e-20,-0.0097,-0.0072
629,5.187029773496968e-20,-0.0097,-0.0071
630,5.1866896118205595e-20,-0.0097,-0.007
631,5.186354266468583e-20,-0.0097,-0.0069
632,5.186023747355685e-20,-0.0097,-0.0068
633,5.185698035196365e-20,-0.0097,-0.0067
634,5.185377144766025e-20,-0.0097,-0.0066
635,5.18506108597133e-20,-0.0097,-0.0065
636,5.184749829785637e-20,-0.0097,-0.0064
637,5.1844434104418254e-20,-0.0097,-0.0063
638,5.1841417940411693e-20,-0.0097,-0.0062
639,5.183845009945052e-20,-0.0097,-0.0061
640,5.183553038848241e-20,-0.0097,-0.006
641,5.183265895507735e-20,-0.0097,-0.0059
642,5.182983570345622e-20,-0.0097,-0.0058
643,5.1827060732472e-20,-0.0097,-0.0057
644,5.18243338976253e-20,-0.0097,-0.0056
645,5.182165534638119e-20,-0.0097,-0.0055
646,5.1819025031517053e-20,-0.0097,-0.0054
647,5.18164428084504e-20,-0.0097,-0.0053
648,5.1813908970566357e-20,-0.0097,-0.0052
649,5.181142322722993e-20,-0.0097,-0.0051
650,5.180898577444205e-20,-0.0097,-0.005
651,5.1806596564845503e-20,-0.0097,-0.0049
652,5.1804255599722846e-20,-0.0097,-0.0048
653,5.180196283166275e-20,-0.0097,-0.0047
654,5.179971835922928e-20,-0.0097,-0.0046
655,5.179752203762291e-20,-0.0097,-0.0045
656,5.1795374062690755e-20,-0.0097,-0.0044
657,5.1793274192243787e-20,-0.0097,-0.0043
658,5.179122271941389e-20,-0.0097,-0.0042
659,5.1789219450626515e-20,-0.0097,-0.0041
660,5.1787264435621046e-20,-0.0097,-0.004
661,5.178535767544256e-20,-0.0097,-0.0039
662,5.1783499122441006e-20,-0.0097,-0.0038
663,5.178168877760856e-20,-0.0097,-0.0037
664,5.177992673924973e-20,-0.0097,-0.0036
665,5.177821300830528e-20,-0.0097,-0.0035
666,5.177654753702049e-20,-0.0097,-0.0034
667,5.177493027761392e-20,-0.0097,-0.0033
668,5.177336127961707e-20,-0.0097,-0.0032
669,5.177184059253597e-20,-0.0097,-0.0031
670,5.177036811984116e-20,-0.0097,-0.003
671,5.176894391098658e-20,-0.0097,-0.0029
672,5.176756806407092e-20,-0.0097,-0.0028
673,5.1766240336475514e-20,-0.0097,-0.0027
674,5.1764960923587557e-20,-0.0097,-0.0026
675,5.176372977741736e-20,-0.0097,-0.0025
676,5.176254699596096e-20,-0.0097,-0.0024
677,5.176141238516481e-20,-0.0097,-0.0023
678,5.176032609164392e-20,-0.0097,-0.0022
679,5.1759288018633927e-20,-0.0097,-0.0021
680,5.175829831269907e-20,-0.0097,-0.002
681,5.175735682835229e-20,-0.0097,-0.0019
682,5.175646361476448e-20,-0.0097,-0.0018
683,5.1755618721081114e-20,-0.0097,-0.0017
684,5.1754822050408256e-20,-0.0097,-0.0016
685,5.175407365183996e-20,-0.0097,-0.0015
686,5.175337357444471e-20,-0.0097,-0.0014
687,5.175272176992267e-20,-0.0097,-0.0013
688,5.175211823861956e-20,-0.0097,-0.0012
689,5.1751562980855594e-20,-0.0097,-0.0011
690,5.1751056094268384e-20,-0.0097,-0.001
691,5.1750597384440485e-20,-0.0097,-0.0009
692,5.17501869002865e-20,-0.0097,-0.0008
693,5.174982478803907e-20,-0.0097,-0.0007
694,5.174951099921861e-20,-0.0097,-0.0006
695,5.174924543664809e-20,-0.0097,-0.0005
696,5.174902814913993e-20,-0.0097,-0.0004
697,5.174885913680929e-20,-0.0097,-0.0003
698,5.1748738497089377e-20,-0.0097,-0.0002
699,5.174866603535696e-20,-0.0097,-0.0001
700,5.174864189766583e-20,-0.0097,0.0
701,5.174866603535696e-20,-0.0097,0.0001
702,5.1748738497089377e-20,-0.0097,0.0002
703,5.174885913680929e-20,-0.0097,0.0003
704,5.174902814913993e-20,-0.0097,0.0004
705,5.174924543664809e-20,-0.0097,0.0005
706,5.174951099921861e-20,-0.0097,0.0006
707,5.174982478803907e-20,-0.0097,0.0007
708,5.17501869002865e-20,-0.0097,0.0008
709,5.1750597384440485e-20,-0.0097,0.0009
710,5.1751056094268384e-20,-0.0097,0.001
711,5.1751562980855594e-20,-0.0097,0.0011
712,5.175211823861956e-20,-0.0097,0.0012
713,5.175272176992267e-20,-0.0097,0.0013
714,5.175337357444471e-20,-0.0097,0.0014
715,5.175407365183996e-20,-0.0097,0.0015
716,5.1754822050408256e-20,-0.0097,0.0016
717,5.1755618721081114e-20,-0.0097,0.0017
718,5.175646361476448e-20,-0.0097,0.0018
719,5.175735682835229e-20,-0.0097,0.0019
720,5.175829831269907e-20,-0.0097,0.002
721,5.1759288018633927e-20,-0.0097,0.0021
722,5.176032609164392e-20,-0.0097,0.0022
723,5.176141238516481e-20,-0.0097,0.0023
724,5.176254699596096e-20,-0.0097,0.0024
725,5.176372977741736e-20,-0.0097,0.0025
726,5.1764960923587557e-20,-0.0097,0.0026
727,5.1766240336475514e-20,-0.0097,0.0027
728,5.176756806407092e-20,-0.0097,0.0028
729,5.176894391098658e-20,-0.0097,0.0029
730,5.177036811984116e-20,-0.0097,0.003
731,5.177184059253597e-20,-0.0097,0.0031
732,5.177336127961707e-20,-0.0097,0.0032
733,5.177493027761392e-20,-0.0097,0.0033
734,5.177654753702049e-20,-0.0097,0.0034
735,5.177821300830528e-20,-0.0097,0.0035
736,5.177992673924973e-20,-0.0097,0.0036
737,5.178168877760856e-20,-0.0097,0.0037
738,5.1783499122441006e-20,-0.0097,0.0038
739,5.178535767544256e-20,-0.0097,0.0039
740,5.1787264435621046e-20,-0.0097,0.004
741,5.1789219450626515e-20,-0.0097,0.0041
742,5.179122271941389e-20,-0.0097,0.0042
743,5.1793274192243787e-20,-0.0097,0.0043
744,5.1795374062690755e-20,-0.0097,0.0044
745,5.179752203762291e-20,-0.0097,0.0045
746,5.179971835922928e-20,-0.0097,0.0046
747,5.180196283166275e-20,-0.0097,0.0047
748,5.1804255599722846e-20,-0.0097,0.0048
749,5.1806596564845503e-20,-0.0097,0.0049
750,5.180898577444205e-20,-0.0097,0.005
751,5.181142322722993e-20,-0.0097,0.0051
752,5.1813908970566357e-20,-0.0097,0.0052
753,5.18164428084504e-20,-0.0097,0.0053
754,5.1819025031517053e-20,-0.0097,0.0054
755,5.182165534638119e-20,-0.0097,0.0055
756,5.18243338976253e-20,-0.0097,0.0056
757,5.1827060732472e-20,-0.0097,0.0057
758,5.182983570345622e-20,-0.0097,0.0058
759,5.183265895507735e-20,-0.0097,0.0059
760,5.183553038848241e-20,-0.0097,0.006
761,5.183845009945052e-20,-0.0097,0.0061
762,5.1841417940411693e-20,-0.0097,0.0062
763,5.1844434104418254e-20,-0.0097,0.0063
764,5.184749829785637e-20,-0.0097,0.0064
765,5.18506108597133e-20,-0.0097,0.0065
766,5.185377144766025e-20,-0.0097,0.0066
767,5.185698035196365e-20,-0.0097,0.0067
768,5.186023747355685e-20,-0.0097,0.0068
769,5.186354266468583e-20,-0.0097,0.0069
770,5.1866896118205595e-20,-0.0097,0.007
771,5.187029773496968e-20,-0.0097,0.0071
772,5.187374756179024e-20,-0.0097,0.0072
773,5.18772454994679e-20,-0.0097,0.0073
774,5.188079169208122e-20,-0.0097,0.0074
775,5.1884385991715417e-20,-0.0097,0.0075
776,5.188802849373188e-20,-0.0097,0.0076
777,5.189171919614217e-20,-0.0097,0.0077
778,5.18954579996113e-20,-0.0097,0.0078
779,5.189924504807421e-20,-0.0097,0.0079
780,5.190308019348164e-20,-0.0097,0.008
781,5.190696348239375e-20,-0.0097,0.0081
782,5.191089491268327e-20,-0.0097,0.0082
783,5.191487453085252e-20,-0.0097,0.0083
784,5.19189022374021e-20,-0.0097,0.0084
785,5.192297817609218e-20,-0.0097,0.0085
786,5.1927102101397063e-20,-0.0097,0.0086
787,5.1931274302989123e-20,-0.0097,0.0087
788,5.193549453528825e-20,-0.0097,0.0088
789,5.1939762941937665e-20,-0.0097,0.0089
790,5.1944079471926743e-20,-0.0097,0.009
791,5.1948444122872427e-20,-0.0097,0.0091
792,5.195285698967186e-20,-0.0097,0.0092
793,5.195731777795796e-20,-0.0097,0.0093
794,5.1961826777187726e-20,-0.0097,0.0094
795,5.19663837902474e-20,-0.0097,0.0095
796,5.197098900922322e-20,-0.0097,0.0096
797,5.19756422369465e-20,-0.0097,0.0097
798,5.1980343665441897e-20,-0.0097,0.0098
799,5.198509314613708e-20,-0.0097,0.0099
800,8.420659148316874e-20,-0.0096,-0.01
801,8.420138502341706e-20,-0.0096,-0.0099
802,8.419623045227801e-20,-0.0096,-0.0098
803,8.419112789038334e-20,-0.0096,-0.0097
804,8.418607740255441e-20,-0.0096,-0.0096
805,8.41810789420538e-20,-0.0096,-0.0095
806,8.4176132350562e-20,-0.0096,-0.0094
807,8.417123791556349e-20,-0.0096,-0.0093
808,8.416639542280481e-20,-0.0096,-0.0092
809,8.416160499237337e-20,-0.0096,-0.0091
810,8.415686668853191e-20,-0.0096,-0.009
811,8.415218040820706e-20,-0.0096,-0.0089
812,8.414754610396484e-20,-0.0096,-0.0088
813,8.4142964062793e-20,-0.0096,-0.0087
814,8.413843395830765e-20,-0.0096,-0.0086
815,8.41339560215632e-20,-0.0096,-0.0085
816,8.412953014899008e-20,-0.0096,-0.0084
817,8.412515645995739e-20,-0.0096,-0.0083
818,8.412083485069774e-20,-0.0096,-0.0082
819,8.411656549616581e-20,-0.0096,-0.0081
820,8.411234812509712e-20,-0.0096,-0.008
821,8.410818302379834e-20,-0.0096,-0.0079
822,8.410407003234132e-20,-0.0096,-0.0078
823,8.410000921377781e-20,-0.0096,-0.0077
824,8.409600063107274e-20,-0.0096,-0.0076
825,8.409204417977002e-20,-0.0096,-0.0075
826,8.40881399226443e-20,-0.0096,-0.0074
827,8.408428797816522e-20,-0.0096,-0.0073
828,8.408048824158864e-20,-0.0096,-0.0072
829,8.40767407196324e-20,-0.0096,-0.0071
830,8.407304530734669e-20,-0.0096,-0.007
831,8.406940217861716e-20,-0.0096,-0.0069
832,8.406581133988533e-20,-0.0096,-0.0068
833,8.406227274170661e-20,-0.0096,-0.0067
834,8.405878644612334e-20,-0.0096,-0.0066
835,8.405535240349999e-20,-0.0096,-0.0065
836,8.405197056410109e-20,-0.0096,-0.0064
837,8.404864098968797e-20,-0.0096,-0.0063
838,8.404536379773467e-20,-0.0096,-0.0062
839,8.40421389382295e-20,-0.0096,-0.0061
840,8.403896630525827e-20,-0.0096,-0.006
841,8.403584601601893e-20,-0.0096,-0.0059
842,8.403277796440484e-20,-0.0096,-0.0058
843,8.402976226743293e-20,-0.0096,-0.0057
844,8.402679898622986e-20,-0.0096,-0.0056
845,8.402388795859463e-20,-0.0096,-0.0055
846,8.402102930127306e-20,-0.0096,-0.0054
847,8.401822301930318e-20,-0.0096,-0.0053
848,8.401546900600233e-20,-0.0096,-0.0052
849,8.401276737784497e-20,-0.0096,-0.0051
850,8.401011819540607e-20,-0.0096,-0.005
851,8.400752135171998e-20,-0.0096,-0.0049
852,8.400497685135563e-20,-0.0096,-0.0048
853,8.400248475460904e-20,-0.0096,-0.0047
854,8.400004495422491e-20,-0.0096,-0.0046
855,8.399765767777884e-20,-0.0096,-0.0045
856,8.399532270618544e-20,-0.0096,-0.0044
857,8.399304021101922e-20,-0.0096,-0.0043
858,8.399081002882262e-20,-0.0096,-0.0042
859,8.398863233099104e-20,-0.0096,-0.0041
860,8.398650706552988e-20,-0.0096,-0.004
861,8.398443418034786e-20,-0.0096,-0.0039
862,8.398241367908649e-20,-0.0096,-0.0038
863,8.398044567695499e-20,-0.0096,-0.0037
864,8.397853006575316e-20,-0.0096,-0.0036
865,8.397666690467677e-20,-0.0096,-0.0035
866,8.397485619699975e-20,-0.0096,-0.0034
867,8.397309783423638e-20,-0.0096,-0.0033
868,8.39713920986426e-20,-0.0096,-0.0032
869,8.39697387698813e-20,-0.0096,-0.0031
870,8.396813773918242e-20,-0.0096,-0.003
871,8.396658923269724e-20,-0.0096,-0.0029
872,8.396509325314716e-20,-0.0096,-0.0028
873,8.396364974732298e-20,-0.0096,-0.0027
874,8.396225855024327e-20,-0.0096,-0.0026
875,8.396091994354048e-20,-0.0096,-0.0025
876,8.395963381788846e-20,-0.0096,-0.0024
877,8.395840017554462e-20,-0.0096,-0.0023
878,8.395721901867404e-20,-0.0096,-0.0022
879,8.395609029350812e-20,-0.0096,-0.0021
880,8.395501405786788e-20,-0.0096,-0.002
881,8.395399036948419e-20,-0.0096,-0.0019
882,8.39530191743117e-20,-0.0096,-0.0018
883,8.395210030652429e-20,-0.0096,-0.0017
884,8.395123404694864e-20,-0.0096,-0.0016
885,8.395042028541868e-20,-0.0096,-0.0015
886,8.39496590233617e-20,-0.0096,-0.0014
887,8.394895020626824e-20,-0.0096,-0.0013
888,8.394829383538049e-20,-0.0096,-0.0012
889,8.394769007938486e-20,-0.0096,-0.0011
890,8.394713882765056e-20,-0.0096,-0.001
891,8.394664002529847e-20,-0.0096,-0.0009
892,8.394619372904876e-20,-0.0096,-0.0008
893,8.39457999955302e-20,-0.0096,-0.0007
894,8.394545860204819e-20,-0.0096,-0.0006
895,8.39451698842792e-20,-0.0096,-0.0005
896,8.394493350765074e-20,-0.0096,-0.0004
897,8.394474980765671e-20,-0.0096,-0.0003
898,8.394461856123273e-20,-0.0096,-0.0002
899,8.39445398244557e-20,-0.0096,-0.0001
900,8.394451354161683e-20,-0.0096,0.0
901,8.39445398244557e-20,-0.0096,0.0001
902,8.394461856123273e-20,-0.0096,0.0002
903,8.394474980765671e-20,-0.0096,0.0003
904,8.394493350765074e-20,-0.0096,0.0004
905,8.39451698842792e-20,-0.0096,0.0005
906,8.394545860204819e-20,-0.0096,0.0006
907,8.39457999955302e-20,-0.0096,0.0007
908,8.394619372904876e-20,-0.0096,0.0008
909,8.394664002529847e-20,-0.0096,0.0009
910,8.394713882765056e-20,-0.0096,0.001
911,8.394769007938486e-20,-0.0096,0.0011
912,8.394829383538049e-20,-0.0096,0.0012
913,8.394895020626824e-20,-0.0096,0.0013
914,8.39496590233617e-20,-0.0096,0.0014
915,8.395042028541868e-20,-0.0096,0.0015
916,8.395123404694864e-20,-0.0096,0.0016
917,8.395210030652429e-20,-0.0096,0.0017
918,8.39530191743117e-20,-0.0096,0.0018
919,8.395399036948419e-20,-0.0096,0.0019
920,8.395501405786788e-20,-0.0096,0.002
921,8.395609029350812e-20,-0.0096,0.0021
922,8.395721901867404e-20,-0.0096,0.0022
923,8.395840017554462e-20,-0.0096,0.0023
924,8.395963381788846e-20,-0.0096,0.0024
925,8.396091994354048e-20,-0.0096,0.0025
926,8.396225855024327e-20,-0.0096,0.0026
927,8.396364974732298e-20,-0.0096,0.0027
928,8.396509325314716e-20,-0.0096,0.0028
929,8.396658923269724e-20,-0.0096,0.0029
930,8.396813773918242e-20,-0.0096,0.003
931,8.39697387698813e-20,-0.0096,0.0031
932,8.39713920986426e-20,-0.0096,0.0032
933,8.397309783423638e-20,-0.0096,0.0033
934,8.397485619699975e-20,-0.0096,0.0034
935,8.397666690467677e-20,-0.0096,0.0035
936,8.397853006575316e-20,-0.0096,0.0036
937,8.398044567695499e-20,-0.0096,0.0037
938,8.398241367908649e-20,-0.0096,0.0038
939,8.398443418034786e-20,-0.0096,0.0039
940,8.398650706552988e-20,-0.0096,0.004
941,8.398863233099104e-20,-0.0096,0.0041
942,8.399081002882262e-20,-0.0096,0.0042
943,8.399304021101922e-20,-0.0096,0.0043
944,8.399532270618544e-20,-0.0096,0.0044
945,8.399765767777884e-20,-0.0096,0.0045
946,8.400004495422491e-20,-0.0096,0.0046
947,8.400248475460904e-20,-0.0096,0.0047
948,8.400497685135563e-20,-0.0096,0.0048
949,8.400752135171998e-20,-0.0096,0.0049
950,8.401011819540607e-20,-0.0096,0.005
951,8.401276737784497e-20,-0.0096,0.0051
952,8.401546900600233e-20,-0.0096,0.0052
953,8.401822301930318e-20,-0.0096,0.0053
954,8.402102930127306e-20,-0.0096,0.0054
955,8.402388795859463e-20,-0.0096,0.0055
956,8.402679898622986e-20,-0.0096,0.0056
957,8.402976226743293e-20,-0.0096,0.0057
958,8.403277796440484e-20,-0.0096,0.0058
959,8.403584601601893e-20,-0.0096,0.0059
960,8.403896630525827e-20,-0.0096,0.006
961,8.40421389382295e-20,-0.0096,0.0061
962,8.404536379773467e-20,-0.0096,0.0062
963,8.404864098968797e-20,-0.0096,0.0063
964,8.405197056410109e-20,-0.0096,0.0064
965,8.405535240349999e-20,-0.0096,0.0065
966,8.405878644612334e-20,-0.0096,0.0066
967,8.406227274170661e-20,-0.0096,0.0067
968,8.406581133988533e-20,-0.0096,0.0068
969,8.406940217861716e-20,-0.0096,0.0069
970,8.407304530734669e-20,-0.0096,0.007
971,8.40767407196324e-20,-0.0096,0.0071
972,8.408048824158864e-20,-0.0096,0.0072
973,8.408428797816522e-20,-0.0096,0.0073
974,8.40881399226443e-20,-0.0096,0.0074
975,8.409204417977002e-20,-0.0096,0.0075
976,8.409600063107274e-20,-0.0096,0.0076
977,8.410000921377781e-20,-0.0096,0.0077
978,8.410407003234132e-20,-0.0096,0.0078
979,8.410818302379834e-20,-0.0096,0.0079
980,8.411234812509712e-20,-0.0096,0.008
981,8.411656549616581e-20,-0.0096,0.0081
982,8.412083485069774e-20,-0.0096,0.0082
983,8.412515645995739e-20,-0.0096,0.0083
984,8.412953014899008e-20,-0.0096,0.0084
985,8.41339560215632e-20,-0.0096,0.0085
986,8.413843395830765e-20,-0.0096,0.0086
987,8.4142964062793e-20,-0.0096,0.0087
988,8.414754610396484e-20,-0.0096,0.0088
989,8.415218040820706e-20,-0.0096,0.0089
990,8.415686668853191e-20,-0.0096,0.009
991,8.416160499237337e-20,-0.0096,0.0091
992,8.416639542280481e-20,-0.0096,0.0092
993,8.417123791556349e-20,-0.0096,0.0093
994,8.4176132350562e-20,-0.0096,0.0094
995,8.41810789420538e-20,-0.0096,0.0095
996,8.418607740255441e-20,-0.0096,0.0096
997,8.419112789038334e-20,-0.0096,0.0097
998,8.419623045227801e-20,-0.0096,0.0098
999,8.420138502341706e-20,-0.0096,0.0099
1000,1.2463990279597504e-19,-0.0095,-0.01
1001,1.2463512660309236e-19,-0.0095,-0.0099
1002,1.2463039784787813e-19,-0.0095,-0.0098
1003,1.2462571643555154e-19,-0.0095,-0.0097
1004,1.2462108254998386e-19,-0.0095,-0.0096
1005,1.246164960960457e-19,-0.0095,-0.0095
1006,1.2461195714574344e-19,-0.0095,-0.0094
1007,1.2460746554778438e-19,-0.0095,-0.0093
1008,1.2460302159697773e-19,-0.0095,-0.0092
1009,1.2459862508589165e-19,-0.0095,-0.0091
1010,1.2459427608585083e-19,-0.0095,-0.009
1011,1.2458997466802648e-19,-0.0095,-0.0089
1012,1.2458572090343626e-19,-0.0095,-0.0088
1013,1.245815146396902e-19,-0.0095,-0.0087
1014,1.2457735600326306e-19,-0.0095,-0.0086
1015,1.2457324500884894e-19,-0.0095,-0.0085
1016,1.2456918167097043e-19,-0.0095,-0.0084
1017,1.2456516594814882e-19,-0.0095,-0.0083
1018,1.2456119785455186e-19,-0.0095,-0.0082
1019,1.2455727746001437e-19,-0.0095,-0.0081
1020,1.2455340477837446e-19,-0.0095,-0.008
1021,1.2454957987914468e-19,-0.0095,-0.0079
1022,1.2454580266413233e-19,-0.0095,-0.0078
1023,1.2454207314665034e-19,-0.0095,-0.0077
1024,1.2453839139569848e-19,-0.0095,-0.0076
1025,1.2453475742425947e-19,-0.0095,-0.0075
1026,1.2453117130101015e-19,-0.0095,-0.0074
1027,1.2452763287099655e-19,-0.0095,-0.0073
1028,1.2452414231428376e-19,-0.0095,-0.0072
1029,1.2452069958730627e-19,-0.0095,-0.0071
1030,1.2451730470219293e-19,-0.0095,-0.007
1031,1.2451395761501898e-19,-0.0095,-0.0069
1032,1.2451065844933394e-19,-0.0095,-0.0068
1033,1.2450740716087544e-19,-0.0095,-0.0067
1034,1.2450420364930454e-19,-0.0095,-0.0066
1035,1.2450104826125314e-19,-0.0095,-0.0065
1036,1.2449794061657165e-19,-0.0095,-0.0064
1037,1.2449488100567772e-19,-0.0095,-0.0063
1038,1.2449186921573356e-19,-0.0095,-0.0062
1039,1.244889055368569e-19,-0.0095,-0.0061
1040,1.2448598975585367e-19,-0.0095,-0.006
1041,1.2448312188296854e-19,-0.0095,-0.0059
1042,1.2448030198419382e-19,-0.0095,-0.0058
1043,1.2447753018128292e-19,-0.0095,-0.0057
1044,1.2447480631622785e-19,-0.0095,-0.0056
1045,1.2447213051044451e-19,-0.0095,-0.0055
1046,1.2446950266148761e-19,-0.0095,-0.0054
1047,1.2446692294637515e-19,-0.0095,-0.0053
1048,1.2446439120638538e-19,-0.0095,-0.0052
1049,1.2446190761821193e-19,-0.0095,-0.0051
1050,1.2445947202277735e-19,-0.0095,-0.005
1051,1.2445708442862762e-19,-0.0095,-0.0049
1052,1.244547449560256e-19,-0.0095,-0.0048
1053,1.2445245366913785e-19,-0.0095,-0.0047
1054,1.2445021046412616e-19,-0.0095,-0.0046
1055,1.2444801523696392e-19,-0.0095,-0.0045
1056,1.244458682751042e-19,-0.0095,-0.0044
1057,1.2444376947419197e-19,-0.0095,-0.0043
1058,1.2444171872968494e-19,-0.0095,-0.0042
1059,1.2443971616068936e-19,-0.0095,-0.0041
1060,1.244377617182761e-19,-0.0095,-0.004
1061,1.2443585540930083e-19,-0.0095,-0.0039
1062,1.2443399724044987e-19,-0.0095,-0.0038
1063,1.244321873861393e-19,-0.0095,-0.0037
1064,1.2443042562885973e-19,-0.0095,-0.0036
1065,1.2442871203075329e-19,-0.0095,-0.0035
1066,1.2442704665379968e-19,-0.0095,-0.0034
1067,1.2442542950384249e-19,-0.0095,-0.0033
1068,1.2442386058655591e-19,-0.0095,-0.0032
1069,1.2442233979549116e-19,-0.0095,-0.0031
1070,1.2442086724792985e-19,-0.0095,-0.003
1071,1.2441944294903745e-19,-0.0095,-0.0029
1072,1.2441806690380946e-19,-0.0095,-0.0028
1073,1.2441673906109017e-19,-0.0095,-0.0027
1074,1.2441545942553207e-19,-0.0095,-0.0026
1075,1.2441422805760335e-19,-0.0095,-0.0025
1076,1.2441304501760798e-19,-0.0095,-0.0024
1077,1.244119101417363e-19,-0.0095,-0.0023
1078,1.2441082360192505e-19,-0.0095,-0.0022
1079,1.2440978517802972e-19,-0.0095,-0.0021
1080,1.2440879515363264e-19,-0.0095,-0.002
1081,1.2440785342022797e-19,-0.0095,-0.0019
1082,1.2440695981314039e-19,-0.0095,-0.0018
1083,1.2440611467145214e-19,-0.0095,-0.0017
1084,1.2440531766217015e-19,-0.0095,-0.0016
1085,1.2440456901205893e-19,-0.0095,-0.0015
1086,1.2440386861175398e-19,-0.0095,-0.0014
1087,1.244032164637078e-19,-0.0095,-0.0013
